Stock #,VIN,Year,Make,Model,Odometer,Certified,Photo Count,Color,Interior,Price,"AutoTrader.com
SRP","AutoTrader.com
VDP",MMR Wholesale,KBB Lending,Age,timestamp
HN430542P,WDDSJ4GB2HN430542,2017,Mercedes-Benz,CLA,36638.0,No,18,Cirrus White,Black w/MB-Tex Leatherette Seat Trim,26840.0,149.0,8.0,25900,27240,20,2021-09-08 05:03:42
JF740863P,WDDWJ4KB4JF740863,2018,Mercedes-Benz,C-Class,15869.0,Yes,23,Polar White,Black w/MB-Tex Upholstery,40720.0,128.0,6.0,34000,37178,20,2021-09-08 05:03:42
KM163688T,3VWE57BU3KM163688,2019,Volkswagen,Jetta,32236.0,No,25,Blue,Titan Black w/Cloth Seat Trim,21760.0,104.0,1.0,20800,22895,20,2021-09-08 05:03:42
JF068988P,WDD1J6GB7JF068988,2018,Mercedes-Benz,E-Class,23102.0,No,10,Selenite Gray Metallic,Black w/Leather Upholstery,51660.0,216.0,27.0,45200,47009,20,2021-09-08 05:03:42
JB199290C3,4JGDA5JB0JB199290,2018,Mercedes-Benz,GLE,19129.0,No,25,Polar White,Espresso Brown w/MB-Tex Leatherette Seat Trim,47790.0,65.0,1.0,39900,41558,21,2021-09-08 05:03:42
GF011450T,WDC0G4KB3GF011450,2016,Mercedes-Benz,GLC,64841.0,No,20,Lunar Blue Metallic,Silk Beige/Black w/MB-Tex Upholstery,29620.0,103.0,3.0,24400,25544,22,2021-09-08 05:03:42
KU288031C3,55SWF8EB6KU288031,2019,Mercedes-Benz,C-Class,12081.0,No,20,Polar White,AMG Silk Beige w/MB-Tex Upholstery,41625.0,61.0,3.0,37300,38326,22,2021-09-08 05:03:42
GKA42024T,WP1AF2A28GKA42024,2016,Porsche,Cayenne,33761.0,No,19,Black,Leather,55995.0,1135.0,53.0,43500,42999,22,2021-09-08 05:03:42
HA150079PP,WDDZF4KB9HA150079,2017,Mercedes-Benz,E-Class,42784.0,No,25,Black,Macchiato Beige/Espresso w/MB-Tex Upholstery,33755.0,293.0,20.0,31100,32623,23,2021-09-08 05:03:42
M9G70314U,5UX2V1C08M9G70314,2021,BMW,X4,6980.0,No,25,Alpine White,Tacora Red w/Contrast Stitching w/Vernasca Leather Upholstery,59185.0,155.0,10.0,53100,56102,23,2021-09-08 05:03:42
KD171412T,1C4PJLCX7KD171412,2019,Jeep,Cherokee,12944.0,No,20,Velvet Red Pearlcoat,Black Cloth,23520.0,57.0,2.0,23200,24456,24,2021-09-08 05:03:42
JA723781T,SALYL2RX4JA723781,2018,Land Rover,Range Rover Velar,34044.0,No,25,Yulong White,Ebony w/Light Oyster Stitch w/Perforated Grained Leather Seat Trim or Perforated Grained Leather & Suedecloth Seat Trim or Perforated Windsor Leather Seat Trim,53320.0,71.0,1.0,47400,48760,25,2021-09-08 05:03:42
GB282665P,WDDHF8JB6GB282665,2016,Mercedes-Benz,E-Class,33884.0,No,24,Iridium Silver Metallic,Black w/MB-Tex Upholstery,29670.0,319.0,14.0,25800,28431,26,2021-09-08 05:03:42
JA359245C3,WDDUG6GB2JA359245,2018,Mercedes-Benz,S-Class,30720.0,No,26,designo Diamond White,Silk Beige/Espresso Brown w/Leather Upholstery,65620.0,283.0,9.0,56200,60452,26,2021-09-08 05:03:42
JA369058C3,WDDUG8DB9JA369058,2018,Mercedes-Benz,S-Class,21333.0,No,26,Ruby Black Metallic,Mahogany/Silk Beige w/Exclusive Nappa Leather Upholstery,81235.0,326.0,19.0,69400,72696,26,2021-09-08 05:03:42
KN527709T,1N6AA1F4XKN527709,2019,Nissan,Titan XD,33425.0,No,25,Gun Metallic,Black Leather,45465.0,112.0,1.0,38400,-,26,2021-09-08 05:03:42
8KP38588T,WBAVC73588KP38588,2008,BMW,3 Series,125564.0,No,25,Crimson Red,Black Leather,7515.0,3112.0,51.0,4300,5672,27,2021-09-08 05:03:42
HA261170C3,WDDZF4JB0HA261170,2017,Mercedes-Benz,E-Class,31915.0,No,25,Selenite Gray Metallic,Black w/MB-Tex Upholstery,35725.0,101.0,4.0,31000,33372,27,2021-09-08 05:03:42
JA388502C3,WDDUG8DB9JA388502,2018,Mercedes-Benz,S-Class,32769.0,No,26,Black,Black w/Nappa Leather Upholstery,78785.0,268.0,4.0,64800,68752,27,2021-09-08 05:03:42
JB118686C3,4JGDA5JB5JB118686,2018,Mercedes-Benz,GLE,20449.0,Yes,20,Selenite Gray Metallic,Espresso Brown w/MB-Tex Leatherette Seat Trim,45630.0,73.0,1.0,39700,41087,27,2021-09-08 05:03:42
JA285273P,WDDZF8KB4JA285273,2018,Mercedes-Benz,E-Class,15447.0,Yes,22,Lunar Blue Metallic,Nut Brown/Black w/Nappa Leather Upholstery,89900.0,1148.0,66.0,82900,84776,27,2021-09-08 05:03:42
KC576495T,1C4SDJCT1KC576495,2019,Dodge,Durango,29100.0,No,24,White Knuckle Clearcoat,Black Leather,45395.0,178.0,15.0,41000,44586,27,2021-09-08 05:03:42
EA396098T,4JGDA5JB2EA396098,2014,Mercedes-Benz,M-Class,88167.0,No,25,Blue Metallic,Almond Beige w/MB-Tex Leatherette Seat Trim,21825.0,91.0,2.0,16900,19233,27,2021-09-08 05:03:42
CB085007T,5FNYF4H78CB085007,2012,Honda,Pilot,106883.0,No,26,Polished Metal Metallic,Black w/Leather-Trimmed Seat Trim,17680.0,143.0,8.0,12350,15194,28,2021-09-08 05:03:42
KA532946C3,WDDZF4KB2KA532946,2019,Mercedes-Benz,E-Class,36760.0,No,20,Polar White,Black w/MB-Tex Upholstery,48460.0,132.0,4.0,39800,41274,28,2021-09-08 05:03:42
F8283386T,JF2GPASC9F8283386,2015,Subaru,XV Crosstrek,109682.0,No,9,Desert Khaki,black Leather,18495.0,216.0,2.0,12300,14585,30,2021-09-08 05:03:42
KW034921P,WDD3G4FB5KW034921,2019,Mercedes-Benz,A-Class,12801.0,No,25,,,35495.0,124.0,3.0,31900,34259,30,2021-09-08 05:03:42
HA109130T,1HGCR2F84HA109130,2017,Honda,Accord,29990.0,No,20,White Orchid,Leather,24385.0,101.0,0.0,22000,23082,31,2021-09-08 05:03:42
E9286056T,2G4GU5GX2E9286056,2014,Buick,Regal,107830.0,No,21,Copper Red Metallic,Ebony Leather,17165.0,223.0,1.0,-,11203,31,2021-09-08 05:03:42
DF204890T,WDDKK7DFXDF204890,2013,Mercedes-Benz,E-Class,75097.0,No,21,Designo Graphite,Black w/Premium Leather Upholstery,29210.0,659.0,6.0,21600,24269,32,2021-09-08 05:03:42
GM264183T,3VWD67AJ8GM264183,2016,Volkswagen,Jetta,52419.0,No,21,Gray,Cloth,14875.0,171.0,4.0,11750,14293,32,2021-09-08 05:03:42
LA112513T,1HGCV1F39LA112513,2020,Honda,Accord,837.0,No,25,Radiant Red Metallic,Black w/Cloth Seat Trim,28575.0,93.0,2.0,29000,29129,32,2021-09-08 05:03:42
KV126460T,WDC0G4JB0KV126460,2019,Mercedes-Benz,GLC,27192.0,No,25,Selenite Gray Metallic,Black w/MB-Tex Upholstery,39575.0,32.0,0.0,32500,35371,32,2021-09-08 05:03:42
GB180778T,WDDHF5KB6GB180778,2016,Mercedes-Benz,E-Class,43000.0,No,25,Iridium Silver Metallic,Black w/MB-Tex Upholstery,29410.0,221.0,6.0,24900,26894,32,2021-09-08 05:03:42
EBB07150T,2FMDK3GC6EBB07150,2014,Ford,Edge,105733.0,No,22,Ingot Silver Metallic,Medium Light Stone w/Cloth Bucket Seats,13420.0,114.0,5.0,8450,11388,33,2021-09-08 05:03:42
GU107967T,55SWF4JB6GU107967,2016,Mercedes-Benz,C-Class,55410.0,No,26,Iridium Silver Metallic,Black w/MB-Tex Upholstery,27235.0,47.0,2.0,19850,21319,33,2021-09-08 05:03:42
HA870687T,4JGDA5HB0HA870687,2017,Mercedes-Benz,GLE,39730.0,No,25,Silver,Black w/MB-Tex Leatherette Seat Trim,36590.0,163.0,6.0,32400,35301,33,2021-09-08 05:03:42
JB153856P,4JGDA5HB6JB153856,2018,Mercedes-Benz,GLE,29949.0,No,26,Lunar Blue Metallic,Black w/MB-Tex Leatherette Seat Trim,44580.0,90.0,3.0,39800,42421,33,2021-09-08 05:03:42
JV080853T,WDC0G4KB0JV080853,2018,Mercedes-Benz,GLC,26450.0,No,22,Polar White,Black w/MB-Tex Upholstery,36340.0,83.0,0.0,35300,35286,33,2021-09-08 05:03:42
HPF92964T,ZACCJAAB8HPF92964,2017,Jeep,Renegade,71649.0,No,20,Alpine White,Black Cloth,17120.0,87.0,0.0,14400,15513,33,2021-09-08 05:03:42
JB014173P,4JGDA7FB9JB014173,2018,Mercedes-Benz,GLE,11755.0,No,28,designo Diamond White Metallic,Black w/Exclusive Nappa Leather Upholstery,73045.0,843.0,39.0,69800,75212,34,2021-09-08 05:03:42
JV112229C3,WDC0G4KB9JV112229,2018,Mercedes-Benz,GLC,41186.0,No,23,Selenite Gray Metallic,Black w/MB-Tex Upholstery,33525.0,107.0,0.0,32500,32924,35,2021-09-08 05:03:42
KF612853C3,WDC0G5EB3KF612853,2019,Mercedes-Benz,GLC,22333.0,No,25,Iridium Silver Metallic,Black w/MB-Tex Upholstery,41785.0,127.0,0.0,40200,36425,35,2021-09-08 05:03:42
GH155040T,SALVP2BG1GH155040,2016,Land Rover,Range Rover Evoque,47010.0,No,25,Firenze Red Metallic,Ebony/Ebony w/Grained Leather Seat Trim,28420.0,240.0,25.0,26200,27630,36,2021-09-08 05:03:42
GN366298T,WDDSJ4GB5GN366298,2016,Mercedes-Benz,CLA,63354.0,No,24,Red,Black w/MB-TEX w/DINAMICA Inserts & Red Contrast Stitching,22990.0,186.0,13.0,19200,22737,36,2021-09-08 05:03:42
JB172467C3,4JGDA5HB2JB172467,2018,Mercedes-Benz,GLE,52752.0,No,24,Black,Ginger Beige/Espresso Brown w/MB-Tex Leatherette Seat Trim,41385.0,364.0,0.0,35500,36246,36,2021-09-08 05:03:42
JF423353C3,WDC0G6EB7JF423353,2018,Mercedes-Benz,GLC,35584.0,No,26,Polar White,Black w/Leather Upholstery or Leather Upholstery,49385.0,296.0,11.0,44300,46114,36,2021-09-08 05:03:42
LA062652C3,4JGFB4KB4LA062652,2020,Mercedes-Benz,GLE,34382.0,No,20,Selenite Gray Metallic,Espresso Brown w/MB-Tex Leatherette Seat Trim,63310.0,292.0,0.0,52200,54536,36,2021-09-08 05:03:42
LA172537C3,4JGFB4KB6LA172537,2020,Mercedes-Benz,GLE,5781.0,No,27,Mojave Silver Metallic,Black w/MB-Tex Leatherette Seat Trim,62690.0,229.0,0.0,59700,61518,36,2021-09-08 05:03:42
CDX02304T,WBAXG5C5XCDX02304,2012,BMW,5 Series,107103.0,No,25,Alpine White,Black,12095.0,128.0,4.0,7500,9150,37,2021-09-08 05:03:42
LCD64121T,WBSAE0C0XLCD64121,2020,BMW,M8,1821.0,No,25,Alpine White,Black Full Merino Leather,131635.0,645.0,39.0,122000,133500,37,2021-09-08 05:03:42
LA025105T,WDDYJ8AA2LA025105,2020,Mercedes-Benz,AMG® GT,10861.0,No,21,Iridium Silver Metallic,Silver Pearl/Black w/Diamond Stitching w/Exclusive Nappa Leather Upholstery,148575.0,1515.0,75.0,136000,141824,37,2021-09-08 05:03:42
KV136753T,WDC0G4KB1KV136753,2019,Mercedes-Benz,GLC,32337.0,No,12,Mojave Silver Metallic,Black w/MB-Tex Upholstery,37235.0,129.0,1.0,35800,37507,37,2021-09-08 05:03:42
DA148157T,4JGDF7CE9DA148157,2013,Mercedes-Benz,GL-Class,84708.0,No,27,Diamond White Metallic,Black w/MB-Tex Upholstery,23935.0,240.0,13.0,18200,21887,38,2021-09-08 05:03:42
ES020703T,5TDJKRFH5ES020703,2014,Toyota,Highlander,57562.0,No,26,Attitude Black Metallic,Black w/Perforated Leather Seat Material,28305.0,271.0,8.0,22500,25099,38,2021-09-08 05:03:42
LU321381T,4T1M11AK1LU321381,2020,Toyota,Camry,10187.0,No,26,Celestial Silver Metallic,Cloth,26195.0,71.0,0.0,26700,28218,38,2021-09-08 05:03:42
BF607038T,WDCGG8HB0BF607038,2011,Mercedes-Benz,GLK,88496.0,No,23,Capri Blue Metallic,Almond/Black w/Full Leather Seat Trim,14855.0,279.0,12.0,11000,12128,39,2021-09-08 05:03:42
JB161552T,4JGDF7DE8JB161552,2018,Mercedes-Benz,GLS,22351.0,No,26,White,Black w/Leather Upholstery,70670.0,368.0,19.0,67100,69293,39,2021-09-08 05:03:42
A5497377T,WD3PE7CC1A5497377,2010,Mercedes-Benz,Sprinter 2500,163521.0,No,0,Arctic White,Black w/LIMA Cloth Seat Trim or Leatherette Seat Trim,24900.0,934.0,14.0,13400,-,40,2021-09-08 05:03:42
EN051618T,WDDSJ4EB0EN051618,2014,Mercedes-Benz,CLA,63176.0,No,23,Cirrus White,Black w/MB-Tex Upholstery,20385.0,73.0,1.0,17250,19410,41,2021-09-08 05:03:42
H7054874T,KNDPMCACXH7054874,2017,Kia,Sportage,89161.0,No,21,Mineral Silver,black Cloth,16935.0,194.0,0.0,12950,15774,41,2021-09-08 05:03:42
HA158921T,WDDZF6EB0HA158921,2017,Mercedes-Benz,E-Class,53832.0,No,23,Selenite Gray Metallic,Black w/Nappa Leather Upholstery,51135.0,361.0,15.0,43900,46064,41,2021-09-08 05:03:42
LX889724T,5TFAY5F15LX889724,2020,Toyota,Tundra,15036.0,No,25,Midnight Black Metallic,Leather,54285.0,237.0,11.0,53300,55658,41,2021-09-08 05:03:42
JU251085C3,55SWF4KB4JU251085,2018,Mercedes-Benz,C-Class,28082.0,No,25,Black,Silk Beige/Black w/MB-Tex Upholstery,31245.0,94.0,1.0,30000,31503,42,2021-09-08 05:03:42
JB120272C3,4JGDA5HB2JB120272,2018,Mercedes-Benz,GLE,32401.0,No,20,Selenite Gray Metallic,Black w/MB-Tex Leatherette Seat Trim,43855.0,83.0,0.0,39300,39965,42,2021-09-08 05:03:42
JB057833C3,4JGDA5JB4JB057833,2018,Mercedes-Benz,GLE,24827.0,No,22,Selenite Gray Metallic,Black w/MB-Tex Leatherette Seat Trim,44030.0,96.0,3.0,38900,40321,42,2021-09-08 05:03:42
KF632475C3,WDC0G5EB9KF632475,2019,Mercedes-Benz,GLC,31557.0,No,25,Lunar Blue Metallic,Silk Beige/Black MB-Tex w/MB-Tex Upholstery,43715.0,205.0,2.0,38400,34909,42,2021-09-08 05:03:42
KF101841P,WDD1J6JB9KF101841,2019,Mercedes-Benz,E-Class,20819.0,No,22,Selenite Gray Metallic,Black w/Leather Upholstery,68795.0,269.0,4.0,49800,51995,42,2021-09-08 05:03:42
NB009633T,5FNRL6H70NB009633,2022,Honda,Odyssey,3791.0,No,25,Obsidian Blue,Gray w/Leather Seat Trim,40685.0,108.0,4.0,-,-,42,2021-09-08 05:03:42
KA037663P,WDD2J5KB5KA037663,2019,Mercedes-Benz,CLS,9785.0,No,29,Polar White,Black w/Leather Upholstery,75975.0,262.0,6.0,59400,65134,43,2021-09-08 05:03:42
HJ181715T,5GAKVBKD4HJ181715,2017,Buick,Enclave,43545.0,No,27,Ebony Twilight Metallic,Leather,30050.0,246.0,6.0,26400,29373,45,2021-09-08 05:03:42
KF609389C3,WDC0G5EB0KF609389,2019,Mercedes-Benz,GLC,21142.0,No,24,Polar White,Silk Beige/Black MB-Tex w/MB-Tex Upholstery,41740.0,132.0,1.0,40400,36717,47,2021-09-08 05:03:42
JH658553T,2HKRW2H88JH658553,2018,Honda,CR-V,58483.0,No,25,White Diamond Pearl,Leather,27035.0,70.0,1.0,24800,26789,47,2021-09-08 05:03:42
JU277395C3,55SWF4KB6JU277395,2018,Mercedes-Benz,C-Class,35447.0,Yes,21,Polar White,Silk Beige/Black w/MB-Tex Upholstery,29900.0,156.0,9.0,29000,30840,47,2021-09-08 05:03:42
KF527481C3,WDC0G5EB5KF527481,2019,Mercedes-Benz,GLC,23876.0,No,15,Polar White,Silk Beige/Black MB-Tex w/MB-Tex Upholstery,41700.0,162.0,1.0,39900,36185,48,2021-09-08 05:03:42
LW021921C3,W1N4M4GB6LW021921,2020,Mercedes-Benz,GLB,8320.0,No,30,Galaxy Blue Metallic,Black w/MB-Tex Upholstery,42685.0,112.0,3.0,41800,41150,48,2021-09-08 05:03:42
JA469867C3,WDDZF4JB8JA469867,2018,Mercedes-Benz,E-Class,31003.0,No,25,Polar White,Black w/MB-Tex Upholstery,40340.0,70.0,1.0,36900,39390,48,2021-09-08 05:03:42
KN753381PA,WDDSJ4EB5KN753381,2019,Mercedes-Benz,CLA,12593.0,Yes,24,Night Black,Black w/MB-Tex Leatherette Seat Trim,32245.0,120.0,3.0,28900,30637,49,2021-09-08 05:03:42
JF475446C3,WDC0G5EB7JF475446,2018,Mercedes-Benz,GLC,35161.0,No,25,Black,Black w/MB-Tex Upholstery,37285.0,600.0,16.0,34200,34066,49,2021-09-08 05:03:42
8C105337T,1N4AL24E38C105337,2008,Nissan,Altima,109513.0,No,20,White,Cloth,6840.0,662.0,13.0,2800,4667,52,2021-09-08 05:03:42
JA175508T,1HGCV1F53JA175508,2018,Honda,Accord,25884.0,No,25,Platinum White Pearl,Black w/Leather-Trimmed Seats,26275.0,243.0,7.0,26200,27596,53,2021-09-08 05:03:42
EGB82026T,1FM5K8D83EGB82026,2014,Ford,Explorer,71627.0,No,27,Ingot Silver Metallic,Charcoal Black w/Perforated Leather-Trimmed Heated Bucket Seats,19780.0,110.0,11.0,17000,19114,54,2021-09-08 05:03:42
KF498265C3,WDC0G5EB6KF498265,2019,Mercedes-Benz,GLC,36341.0,Yes,30,Selenite Gray Metallic,Black w/MB-Tex Upholstery,39680.0,290.0,8.0,37400,34325,55,2021-09-08 05:03:42
H0129821T,1G6AR5SX3H0129821,2017,Cadillac,CTS,94973.0,No,25,Black Raven,Jet Black With Jet Black Accents Leather,21575.0,493.0,20.0,18550,20713,55,2021-09-08 05:03:42
KT753827T,3C4NJDCB5KT753827,2019,Jeep,Compass,28816.0,No,25,Granite Crystal Metallic Clearcoat,Black Leather,25725.0,236.0,1.0,24800,27140,55,2021-09-08 05:03:42
FW300352T,2T3RFREV2FW300352,2015,Toyota,RAV4,99944.0,No,25,Barcelona Red Metallic,Ash w/Fabric Seat Trim,18995.0,379.0,12.0,14400,16731,55,2021-09-08 05:03:42
KU002915P,WDCTG4EB2KU002915,2019,Mercedes-Benz,GLA,23743.0,No,26,Jupiter Red,Black w/MB-Tex Upholstery,30640.0,87.0,4.0,27600,29761,56,2021-09-08 05:03:42
LF171235T,W1KPK6GA0LF171235,2020,Mercedes-Benz,SLC,4238.0,No,17,designo Shadow Gray Magno,Black w/Perforated Nappa Leather Upholstery or Perforated Nappa Leather Upholstery or Nappa Leather/DINAMICA Upholstery,68535.0,483.0,18.0,61900,60503,56,2021-09-08 05:03:42
LN375629T,1C6SRFFT0LN375629,2020,Ram,1500,19461.0,No,24,Billet Silver Metallic Clearcoat,Black Cloth,47545.0,52.0,3.0,41100,42033,56,2021-09-08 05:03:42
AF434899T,WDCGG8HBXAF434899,2010,Mercedes-Benz,GLK,101590.0,No,15,Black,Black w/MB Tex Upholstery,13725.0,213.0,7.0,8900,11132,56,2021-09-08 05:03:42
HU213469P,55SWF4KB5HU213469,2017,Mercedes-Benz,C-Class,36307.0,No,27,Lunar Blue Metallic,Silk Beige/Espresso Brown w/Leather Upholstery,27630.0,349.0,10.0,25400,27775,56,2021-09-08 05:03:42
JF750065C3,WDDWJ6EB5JF750065,2018,Mercedes-Benz,C-Class,36119.0,No,22,Polar White,Black w/MB-Tex/DINAMICA Upholstery,46695.0,348.0,10.0,42400,45250,56,2021-09-08 05:03:42
JB099369C3,4JGDA5HB9JB099369,2018,Mercedes-Benz,GLE,31955.0,No,20,Black,Black w/MB-Tex Leatherette Seat Trim,41695.0,123.0,1.0,39300,40159,56,2021-09-08 05:03:42
JN517060P,WDDSJ4GB6JN517060,2018,Mercedes-Benz,CLA,19071.0,No,24,Polar Silver Metallic,Black w/MB-Tex Leatherette Seat Trim,28495.0,198.0,4.0,29400,31461,56,2021-09-08 05:03:42
JD224302T,JTMRJREV6JD224302,2018,Toyota,RAV4 Hybrid,32462.0,No,25,Black Sand Pearl,Nutmeg w/Fabric Seat Trim,29755.0,225.0,1.0,25100,28495,56,2021-09-08 05:03:42
JA380261C3,WDDZF4JB9JA380261,2018,Mercedes-Benz,E-Class,21063.0,No,25,Black,Macchiato Beige/Espresso Brown w/MB-Tex Upholstery,40185.0,97.0,3.0,38300,40557,56,2021-09-08 05:03:42
JF438873C3,WDC0G4JB6JF438873,2018,Mercedes-Benz,GLC,35797.0,No,25,Polar White,Silk Beige/Black w/MB-Tex Upholstery,33090.0,112.0,1.0,31000,31456,56,2021-09-08 05:03:42
HZ309319T,1GYKNDRSXHZ309319,2017,Cadillac,XT5,73483.0,No,23,Gray,Jet Black w/Semi-Aniline Full Leather Seats w/Chevron Perf Inserts,27630.0,200.0,7.0,23400,24862,57,2021-09-08 05:03:42
LW016500C3,W1N4M4GB1LW016500,2020,Mercedes-Benz,GLB,9158.0,No,54,Digital White Metallic,Black w/MB-Tex Upholstery,42660.0,106.0,3.0,41600,41017,58,2021-09-08 05:03:42
JB111760C3,4JGDA5JB0JB111760,2018,Mercedes-Benz,GLE,33084.0,Yes,25,Black,Black w/MB-Tex Leatherette Seat Trim,42545.0,100.0,1.0,37700,38932,58,2021-09-08 05:03:42
J3071141T,JTNB11HK1J3071141,2018,Toyota,Camry,28335.0,No,41,Super White,Ash w/Fabric Seat Trim,22465.0,47.0,1.0,21100,23605,60,2021-09-08 05:03:42
HH472944T,JF2SJGWC4HH472944,2017,Subaru,Forester,44920.0,No,25,Dark Gray Metallic,brown Leather,27665.0,139.0,4.0,26000,27277,61,2021-09-08 05:03:42
HP535973T,WD3PE7CD1HP535973,2017,Mercedes-Benz,Sprinter 2500,82163.0,No,17,White,Cloth,35900.0,1450.0,24.0,30800,31671,61,2021-09-08 05:03:42
J1741168T,4S3GTAA61J1741168,2018,Subaru,Impreza,63860.0,No,26,Ice Silver Metallic,black Cloth,18165.0,547.0,10.0,14650,16246,61,2021-09-08 05:03:42
JF715085C3,WDDWJ4JB9JF715085,2018,Mercedes-Benz,C-Class,23407.0,Yes,24,Polar White,Cranberry Red w/Leather Upholstery,36615.0,156.0,9.0,33700,35254,61,2021-09-08 05:03:42
JA371791C3,WDDZF6GB0JA371791,2018,Mercedes-Benz,E-Class,22249.0,Yes,25,Black,Black w/MB-Tex Upholstery,45310.0,189.0,9.0,40100,43747,61,2021-09-08 05:03:42
KN019747T,WAU8DAF88KN019747,2019,Audi,A8,8782.0,No,27,Black,Black w/Valcona Leather Seat Upholstery,68125.0,402.0,13.0,62000,69322,62,2021-09-08 05:03:42
DA762186T,WDDHF8JB4DA762186,2013,Mercedes-Benz,E-Class,85507.0,No,26,Black,Black w/MB-Tex Upholstery,18730.0,132.0,10.0,14250,15440,62,2021-09-08 05:03:42
JM028301T,3VV2B7AXXJM028301,2018,Volkswagen,Tiguan,52515.0,No,27,Black,Titan Black w/Perforated V-Tex Leatherette Seating Surfaces,23320.0,181.0,11.0,22300,22782,63,2021-09-08 05:03:42
KF601534C3,WDC0G5EB9KF601534,2019,Mercedes-Benz,GLC,23334.0,Yes,25,Mojave Silver Metallic,Silk Beige/Black MB-Tex w/MB-Tex Upholstery,40875.0,158.0,0.0,40000,36398,63,2021-09-08 05:03:42
EG233467T,WDDGF8AB5EG233467,2014,Mercedes-Benz,C-Class,64702.0,No,25,Polar White,Black w/MB-Tex Upholstery,17925.0,162.0,13.0,15650,17363,65,2021-09-08 05:03:42
FGA65818T,1FM5K8F81FGA65818,2015,Ford,Explorer,97057.0,No,28,White,Charcoal Black w/Leather-Trimmed Heated Bucket Seats,21575.0,98.0,3.0,18100,19170,65,2021-09-08 05:03:42
JF044777C3,WDD1K6FB8JF044777,2018,Mercedes-Benz,E-Class,34275.0,Yes,21,Black,Macchiato Beige / Black w/Leather Upholstery,57365.0,307.0,1.0,48700,53007,68,2021-09-08 05:03:42
MW117444,W1N4M4HB7MW117444,2021,Mercedes-Benz,GLB,15.0,No,27,,Black,47080.0,132.0,1.0,47500,45463,69,2021-09-08 05:03:42
MW118463,W1N4M4HB5MW118463,2021,Mercedes-Benz,GLB,18.0,No,22,,Black,46150.0,133.0,2.0,47500,45463,69,2021-09-08 05:03:42
MW123393,W1N4M4HB2MW123393,2021,Mercedes-Benz,GLB,16.0,No,25,,Black,46905.0,56.0,1.0,47500,45463,69,2021-09-08 05:03:42
MW104089,W1N4M4HB3MW104089,2021,Mercedes-Benz,GLB,59.0,No,24,Gray,Black w/MB-Tex Upholstery,46900.0,53.0,1.0,47500,45659,69,2021-09-08 05:03:42
MF151205,W1K1J5KB6MF151205,2021,Mercedes-Benz,E-Class,43.0,No,24,Cirrus Silver Metallic,Black Leather,76315.0,647.0,13.0,-,-,69,2021-09-08 05:03:42
MW128319,W1N4M4HB4MW128319,2021,Mercedes-Benz,GLB,2900.0,No,23,White,Beige,45840.0,70.0,0.0,46800,45526,69,2021-09-08 05:03:42
MW114350,W1N4M4HB5MW114350,2021,Mercedes-Benz,GLB,2900.0,No,25,Patagonia Red Metallic,Beige,44390.0,70.0,2.0,46800,45330,69,2021-09-08 05:03:42
MR637310,W1KWF8EB8MR637310,2021,Mercedes-Benz,C-Class,5.0,No,21,Black,Black,47570.0,104.0,2.0,-,43527,69,2021-09-08 05:03:42
MR638538,W1KWF8EBXMR638538,2021,Mercedes-Benz,C-Class,8.0,No,27,,Black,46215.0,46.0,0.0,-,43869,69,2021-09-08 05:03:42
MR637143,W1KWF8EB4MR637143,2021,Mercedes-Benz,C-Class,9.0,No,12,,Beige,47460.0,50.0,0.0,-,43869,69,2021-09-08 05:03:42
MR636907,W1KWF8EB5MR636907,2021,Mercedes-Benz,C-Class,8.0,No,27,,Black,47490.0,73.0,0.0,-,43527,69,2021-09-08 05:03:42
MA948066,W1KZH6AB0MA948066,2021,Mercedes-Benz,E-Class,15.0,No,33,,Black,82200.0,908.0,12.0,-,-,69,2021-09-08 05:03:42
MW118063,W1N4M4HB0MW118063,2021,Mercedes-Benz,GLB,171.0,No,27,Black,Black,46180.0,47.0,1.0,47500,45463,69,2021-09-08 05:03:42
MR632174,W1KWF8EB1MR632174,2021,Mercedes-Benz,C-Class,8.0,No,29,White,Beige,44685.0,658.0,4.0,-,43869,69,2021-09-08 05:03:42
MR630409,W1KWF8EB3MR630409,2021,Mercedes-Benz,C-Class,9.0,No,27,Black,Beige,44715.0,58.0,1.0,-,43527,69,2021-09-08 05:03:42
MR630401,W1KWF8EB9MR630401,2021,Mercedes-Benz,C-Class,9.0,No,25,Black,Black,46185.0,50.0,0.0,-,43527,69,2021-09-08 05:03:42
MR631488,W1KWF8EB8MR631488,2021,Mercedes-Benz,C-Class,7.0,No,25,Black,Black,46215.0,57.0,0.0,-,43527,69,2021-09-08 05:03:42
MW114248,W1N4M4HB3MW114248,2021,Mercedes-Benz,GLB,2900.0,No,25,,,46385.0,37.0,0.0,46800,45330,69,2021-09-08 05:03:42
MR633493,W1KWF8EB0MR633493,2021,Mercedes-Benz,C-Class,18.0,No,27,,Beige,46515.0,54.0,0.0,-,43527,69,2021-09-08 05:03:42
MR633706,W1KWF8EB2MR633706,2021,Mercedes-Benz,C-Class,11.0,No,24,White,Black,44685.0,60.0,2.0,-,43869,69,2021-09-08 05:03:42
MW078217,W1N4M4HB8MW078217,2021,Mercedes-Benz,GLB,4434.0,No,28,White,Beige,46000.0,100.0,0.0,46500,45254,69,2021-09-08 05:03:42
MW113955,W1N4M4HB1MW113955,2021,Mercedes-Benz,GLB,2900.0,No,22,Galaxy Blue Metallic,Black,44390.0,95.0,0.0,46800,45330,69,2021-09-08 05:03:42
